sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	Normalize	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	Notes	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
GSM1329488	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2121501511	0.3068626058	0.5824985288	0.3142585998	0.1874755654	0.1722868493	0.1254045464	0.5035277053	0.2974455886	0.2568309542	0.5245014113	0.1792638941	0.3722600293	0.9276905796	0.2841987597	0.3497770512
GSM1329489	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2833204447	0.3192662609	0.5701832815	0.3540914728	0.3126225361	0.0699163239	0.2091350527	0.5285377193	0.3091094016	0.181204295	0.5323080972	0.3234088981	0.3220436087	0.9518306591	0.1969640699	0.3642628081
GSM1329490	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2571678083	0.2630133051	0.4721004161	0.3310402922	0.1926172006	0.1223358792	0.196382808	0.4616347353	0.2518294306	0.2601296014	0.4786071529	0.2930782881	0.2818269924	0.9229457116	0.3334281314	0.3412091835
GSM1329491	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2750748355	0.3388480224	0.5604696564	0.2509575726	0.2288262083	0.1620842116	0.2027452785	0.4242052072	0.3172628301	0.2797037212	0.5171157837	0.2321846342	0.3148974538	0.9424820417	0.1832375501	0.3486730005
GSM1329492	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.271141821	0.3479312727	0.5050616404	0.2873370835	0.2343540054	0.2734164868	0.2908426152	0.4413126309	0.262565045	0.2782323176	0.4773819921	0.277792624	0.3096582125	0.9521914422	0.377057308	0.3724184332
GSM1321400	56	GSM1321400,GSM1321402,GSM1321405	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	81-210	105	TRAP			Affymetrix 430 2.0	Maze et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3394568398	0.501892784	0.5653495823	0.4456601711	0.2304701626	0.2227531601	0.5275144599	0.3717688981	0.3758007087	0.273551791	0.3300098108	0.2793511141	0.4056126958	0.8498155394	0.449497879	0.4112337064
GSM1321402	56	GSM1321400,GSM1321402,GSM1321405	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	81-210	105	TRAP			Affymetrix 430 2.0	Maze et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3374479984	0.4103101307	0.4752197607	0.4753348106	0.1123240879	0.2310424975	0.395754361	0.3944395363	0.3398676159	0.2775655383	0.273345446	0.3307559719	0.3932330412	0.8488117487	0.3700817816	0.3777022884
GSM1321405	56	GSM1321400,GSM1321402,GSM1321405	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	81-210	105	TRAP			Affymetrix 430 2.0	Maze et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.306604965	0.5172147623	0.5912987773	0.4448987419	0.3177438966	0.3772666797	0.3508971968	0.3770163119	0.362253058	0.2959051905	0.4152857599	0.3044854049	0.3872147612	0.8603536117	0.3858217161	0.4196173889
GSM874480	57	GSM874480,GSM874481,GSM874482	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Glt25d2 positive pyramidal cells	Cortex	Layer 5b corticopontine	46-80	60	TRAP			Affymetrix 430 2.0	Schmidt et al 2012	They look terrible but we kept them	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4224662637	0.4012706574	0.394044511	0.4963430943	0.3598496899	0.8330097304	0.329353478	0.3724629224	0.3548005605	0.2783899949	0.3525507836	0.3367709388	0.3183690598	0.3820018757	0.3798042511	0.4007658541
GSM874481	57	GSM874480,GSM874481,GSM874482	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Glt25d2 positive pyramidal cells	Cortex	Layer 5b corticopontine	46-80	60	TRAP			Affymetrix 430 2.0	Schmidt et al 2012	They look terrible but we kept them	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4806599438	0.419295221	0.4536420084	0.4226932126	0.3754480531	0.8488086669	0.3713115899	0.4419274677	0.3657253302	0.3123010848	0.3862133478	0.329124735	0.3155697458	0.3118759853	0.4672245849	0.4201213985
GSM874482	57	GSM874480,GSM874481,GSM874482	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Glt25d2 positive pyramidal cells	Cortex	Layer 5b corticopontine	46-80	60	TRAP			Affymetrix 430 2.0	Schmidt et al 2012	They look terrible but we kept them	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2794626121	0.4899509686	0.2897435317	0.5102447486	0.3661147085	0.697625299	0.3566986613	0.299534947	0.307620019	0.2600733525	0.3287006609	0.3282451171	0.2875273765	0.2867042172	0.3341551734	0.3614934262
GSM465760	58	GSM465760,GSM465761	Neuron	NA	NA	Stem	Stem	Stem	hGFAP and Prominin 1+ (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6575489371	0.3049063553	0.2889768029	0.4943915434	0.3055879042	0.533122654	0.2446859283	0.4193707234	0.5036540929	0.3659968726	0.6135367609	0.3071535023	0.362631121	0.5465612158	0.4240410957	0.424811034
GSM465761	58	GSM465760,GSM465761	Neuron	NA	NA	Stem	Stem	Stem	hGFAP and Prominin 1+ (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6113263251	0.400827341	0.5249676977	0.3883804078	0.4434753125	0.1092571375	0.3732223383	0.3640763652	0.5312864447	0.3774320413	0.6717862466	0.2840563976	0.3347910192	0.4745083516	0.4801342825	0.4246351806
GSM465748	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.793701787	0.4866953539	0.1590175688	0.4459642549	0.5960924054	0.2489619396	0.4152221888	0.3104793974	0.5573493391	0.4312692701	0.5652678605	0.3888390584	0.409480717	0.4044610179	0.4591979468	0.444800007
GSM465749	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.8027357092	0.2011840462	0.0291043244	0.4555398221	0.5339671565	0.3416749188	0.4182208654	0.3901602236	0.4586318801	0.4078087262	0.6403794094	0.3901188524	0.3535739729	0.286598838	0.4829576581	0.4128437602
GSM465750	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.8007336527	0.5252539943	0.1614697893	0.24433916	0.5896022514	0.4070771475	0.4598486607	0.3388160012	0.4323506327	0.28742676	0.6183520825	0.398797466	0.3710137206	0.092996785	0.4399703551	0.4112032306
GSM465751	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.7021889555	0.2522305335	0.2825515366	0.5146785233	0.1690968266	0.1692400602	0.4988448836	0.4301696117	0.5260775341	0.4043233699	0.7457342629	0.4721852767	0.3480419173	0.3759827781	0.5266235453	0.427864641
GSM465754	60	GSM465754,GSM465755	Neuron	NA	NA	Stem	Stem	Stem	hGFAP only (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5964084271	0.359206365	0.1836668321	0.4846268867	0.3231167287	0.232812715	0.4172545504	0.4809240895	0.3909235645	0.3724028996	0.3324484132	0.2450687897	0.4142652239	0.3897080674	0.3346460033	0.3704986371
GSM465755	60	GSM465754,GSM465755	Neuron	NA	NA	Stem	Stem	Stem	hGFAP only (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6051221462	0.3857664391	0.4394357127	0.5151168767	0.3245496001	0.2529531995	0.4464540519	0.4372203188	0.4446805452	0.3584619652	0.30929044	0.3726783444	0.3171918119	0.3313943414	0.4441349159	0.3989633806
GSM947326	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5051104879	0.4431369447	0.3476659889	0.5330755505	0.6944708712	0.6254144127	0.4654739392	0.9462757494	0.3860004718	0.3923174588	0.5320138891	0.5078793742	0.4867911382	0.3430160181	0.3598312651	0.504564904
GSM947327	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4384672433	0.4292676675	0.3409757061	0.5388748184	0.6493937234	0.5935474483	0.3905254006	0.9715593803	0.3782049946	0.3437555579	0.5220447306	0.5169422738	0.41458648	0.295311484	0.3808564631	0.4802875581
GSM947328	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4940780208	0.4471005537	0.4811413351	0.5809542879	0.6507932609	0.4734266537	0.3293089227	0.9897622661	0.3789489247	0.4027990988	0.4292823967	0.5361406618	0.485294134	0.3270661662	0.3828553828	0.4925968044
GSM947329	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.404489381	0.4614276864	0.4716492247	0.3715707422	0.6626185855	0.5099270508	0.4689482122	0.9877953254	0.3657646947	0.4045123288	0.4599216384	0.4254794247	0.4709092018	0.2700583086	0.4631541586	0.4798817309
GSM742912	62	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Olig2_positive	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.6109540815	0.4562312857	0.2674012457	0.3816505631	0.3017372705	0.5796818883	0.275455141	0.4323297064	0.3312961247	0.3604873632	0.8486300921	0.2891114554	0.2948740747	0.3534476801	0.3557260474	0.4092676013
GSM742913	62	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Olig2_positive	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.6165737093	0.4371235829	0.3020118734	0.465517524	0.3170235057	0.5456297875	0.3048290691	0.5017035105	0.3444169895	0.3369799109	0.890861883	0.3560760204	0.3239357631	0.3442812798	0.4314355199	0.4345599953
GSM742914	62	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Olig2_positive	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.6366725337	0.4441239108	0.3107735913	0.4332961478	0.2375810816	0.5816235715	0.1717224983	0.4562524162	0.3291957975	0.2941121676	0.8520365396	0.3142218379	0.3038032614	0.2918154679	0.4062574373	0.4042325507
GSM1176624	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.3720701006	0.0734388656	0.3039527551	0.3903435366	0.3267147266	0.361315149	0.3983558306	0.5064654381	0.2606307749	0.3426670657	0.8980868578	0.3450920492	0.3569003678	0.4494903694	0.3772429827	0.384184458
GSM1176625	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.3107552136	0.254371765	0.1798518198	0.3648580129	0.3442090305	0.4565284287	0.2205205133	0.4065721369	0.2396623655	0.3040160748	0.8961668977	0.3937723705	0.3951230605	0.3800290205	0.2617115753	0.360543219
GSM1176626	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.322595026	0.2747269639	0.1586972686	0.4255275587	0.3370031609	0.5363697466	0.1691940568	0.5331269304	0.2761189287	0.3567414251	0.8777242824	0.3145892117	0.2977471034	0.337443892	0.3384673922	0.3704048632
GSM1176627	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.4315326075	0.2223143258	0.4418421923	0.4237870694	0.368542507	0.4873118005	0.1934532016	0.4748763975	0.2447056434	0.2561926115	0.9150549824	0.3175161143	0.3587961452	0.5077319106	0.228141735	0.3914532829
GSM1176628	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.3813534234	0.2461883062	0.4938917881	0.3435707691	0.3701227792	0.4705269401	0.0583088032	0.4513652121	0.26934055	0.3537044164	0.9011068678	0.2871039405	0.3142795468	0.291953414	0.3652157313	0.3732021659
GSM1176629	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.3494649991	0.4338030611	0.348520304	0.497295407	0.3372342047	0.4614143173	0.0769293798	0.5218004705	0.296299598	0.3308593641	0.9184401343	0.3453904167	0.4182863652	0.3056146256	0.2692212927	0.3940382627
GSM465756	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6071490134	0.4408870941	0.1004762576	0.509360688	0.3392853653	0.4186408795	0.6157742208	0.4686753016	0.4256750423	0.5057225489	0.3606426099	0.366097721	0.3436473559	0.4993836495	0.3840095993	0.4256951565
GSM465757	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5003023516	0.5178442518	0.2007235274	0.5052323305	0.4896537901	0.2213054406	0.5462926241	0.5094945138	0.373149948	0.3849503104	0.4939505398	0.4390758688	0.4371862053	0.5168505069	0.4704419945	0.4404302802
GSM465758	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5119370825	0.5145256438	0.2788661196	0.4672237923	0.3480611072	0.1774167253	0.265695199	0.4655380642	0.4157508817	0.3017511442	0.3518426532	0.2926402842	0.3242333517	0.4620668082	0.4080812524	0.3723753406
GSM465759	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5733616908	0.4149898193	0.3346726156	0.6319486645	0.4792513172	0.4106929217	0.6003304813	0.4430958646	0.5280968974	0.5253244458	0.4455442175	0.4333668148	0.402046438	0.576566399	0.486192036	0.4856987082
GSM909419	65	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3405490356	0.2607984432	0.2283890429	0.4673743624	0.5154237042	0.5205903711	0.4137874939	0.4755930361	0.4724332493	0.3284334781	0.3238110626	0.9459384083	0.3998706726	0.2764670721	0.5350798346	0.4336359511
GSM909420	65	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3863392145	0.3222359372	0.2300199642	0.5199192564	0.4454012121	0.3403278313	0.4486413827	0.4386165519	0.4644230506	0.3517472397	0.221974451	0.9614687364	0.4075547833	0.2436304414	0.5128633392	0.4196775595
GSM909421	65	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.422784985	0.3549056776	0.2457418514	0.5150737369	0.4812656745	0.3718942132	0.5241571725	0.4775394227	0.4901933453	0.3798272632	0.3459136771	0.9436956689	0.4261811292	0.3771954705	0.544977004	0.4600897528
GSM909422	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4268273578	0.3151093955	0.2778893109	0.5022504721	0.5062224846	0.5408232901	0.3752394444	0.534873101	0.5274143226	0.4084300466	0.4212264478	0.8734397757	0.5398108385	0.3919819234	0.5617427134	0.4802187283
GSM909423	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4327262786	0.3125761716	0.2283769957	0.492178069	0.4433062916	0.4487247849	0.4952438072	0.4613512426	0.4647611881	0.3656378901	0.3217913342	0.9337332144	0.4353526196	0.3238127716	0.498730231	0.4438868593
